timestamp_ms,engine_rpm,throttle_pos_pct,engine_load_pct,vehicle_speed_kmh,current_gear,lean_angle_deg,longitudinal_accel_g,lateral_accel_g,road_incline_deg,tire_press_psi,tire_temp_c,suggested_shift_action,optimal_shift_rpm,rider_style_label,hazard_alert_flag
307000,5496.5,55.5,55.1,74.2,3,9.4,0.27,0.13,4.1,31.1,34.5,0,6448.1,1,0
307100,5222.3,61.8,54.7,96.6,5,12.0,0.34,0.21,1.2,30.7,33.4,0,6308.8,1,0
307200,4774.4,39.4,40.9,52.5,2,9.3,0.28,0.22,1.9,30.4,29.0,0,4776.7,0,0
307300,4107.0,26.2,33.9,55.4,3,13.0,0.06,0.21,1.2,30.3,28.9,0,4659.7,0,0
307400,3026.0,29.9,32.0,63.5,6,11.0,0.09,0.19,1.1,30.9,33.8,0,6032.9,1,0
307500,7412.0,94.2,81.8,118.6,4,8.0,0.51,0.13,1.3,31.8,39.1,0,8238.5,2,0
307600,5985.3,85.3,65.9,110.7,5,23.4,0.44,0.4,-4.3,31.3,37.8,0,7796.1,2,0
307700,3573.3,18.7,29.4,57.2,4,4.1,0.08,0.07,-0.1,30.4,30.1,0,4547.7,0,0
307800,5322.3,19.8,33.4,98.5,5,15.9,0.1,0.27,3.4,30.4,29.1,1,4754.2,0,0
307900,4553.4,75.2,79.2,84.2,5,43.7,0.34,0.69,10.4,31.1,38.4,0,8616.5,2,0
308000,5882.4,37.4,34.1,64.7,2,11.0,0.1,0.22,-2.5,30.7,34.1,0,5896.8,1,0
308100,7576.8,89.3,78.6,83.3,2,2.0,0.44,0.09,1.6,31.3,37.2,0,8212.9,2,0
308200,4408.3,10.9,15.6,59.5,3,6.2,-0.01,0.09,-0.9,30.2,29.6,1,4345.6,0,0
308300,5086.5,30.4,42.9,81.4,4,7.6,0.14,0.11,5.6,30.8,33.8,0,6368.0,1,0
308400,3363.6,45.4,43.4,37.0,2,0.8,0.23,0.0,-2.9,30.6,32.8,0,5990.7,1,0
308500,5641.6,49.9,47.9,48.0,1,5.4,0.24,0.08,2.1,30.8,33.7,0,6267.7,1,0
308600,4531.8,27.4,25.9,61.2,3,9.4,0.12,0.14,-3.0,30.1,29.3,1,4375.4,0,0
308700,4166.9,31.1,34.0,87.5,6,12.1,0.24,0.2,-0.3,30.5,29.9,0,4594.6,0,0
308800,5440.3,63.3,57.4,87.0,4,11.5,0.41,0.18,0.4,31.0,33.7,0,6307.0,1,0
308900,2898.0,20.4,28.5,39.1,3,7.7,-0.01,0.06,3.2,30.7,30.4,0,4684.7,0,0
309000,6863.1,25.1,21.8,75.5,2,9.2,0.1,0.11,-2.2,30.8,33.4,1,5763.4,1,0
309100,6589.1,59.6,56.9,89.0,3,19.2,0.36,0.29,2.2,31.3,37.7,0,7979.5,2,0
309200,3639.6,13.0,23.7,40.0,2,1.5,0.09,0.02,0.5,30.4,29.9,0,4509.1,0,0
309300,5457.4,59.3,55.2,60.0,2,9.2,0.26,0.22,1.2,31.3,38.0,0,7915.4,2,0
309400,3111.1,26.4,34.6,57.6,5,0.3,0.16,0.01,2.9,30.5,29.5,0,4746.0,0,0
309500,4118.0,44.2,33.7,86.5,6,4.2,0.18,0.07,-2.7,31.1,34.1,0,5882.4,1,0
309600,8845.1,88.7,79.2,97.3,2,11.5,0.38,0.18,2.5,31.3,38.4,1,8264.1,2,0
309700,4976.3,26.8,29.3,42.3,1,5.4,0.12,0.07,-0.9,30.0,29.8,1,4510.6,0,0
309800,2890.2,10.2,16.8,39.0,3,3.0,0.06,0.07,3.2,30.5,30.1,0,4547.2,0,0
309900,4283.9,36.1,43.7,57.8,3,8.9,0.17,0.18,1.3,30.6,29.5,0,4784.2,0,0
310000,4183.4,18.5,21.5,46.0,2,9.6,0.09,0.22,-0.0,30.2,29.3,0,4456.8,0,0
310100,5752.4,38.3,44.0,77.7,3,9.1,0.17,0.17,-1.0,30.9,34.7,0,6084.2,1,0
310200,5580.8,84.6,79.8,61.4,2,7.2,0.38,0.11,2.6,31.2,38.4,0,8272.3,2,0
310300,3445.1,18.9,23.4,55.1,4,4.8,0.06,0.09,3.7,30.4,29.5,0,4645.4,0,0
310400,3673.5,30.6,32.6,58.8,4,0.9,0.13,0.04,-0.8,30.6,29.8,0,4553.3,0,0
310500,3916.5,22.9,21.7,62.7,4,6.5,0.12,0.13,-2.3,30.4,29.3,0,4355.4,0,0
310600,5182.4,25.5,34.3,70.0,3,10.6,0.06,0.18,2.2,31.0,34.3,0,6112.0,1,0
310700,4522.1,34.7,36.9,83.7,5,6.3,0.08,0.11,-3.1,30.6,29.8,1,4502.1,0,0
310800,4338.9,28.3,29.1,91.1,6,7.6,0.13,0.14,-2.8,31.2,34.2,0,5824.3,1,0
310900,5596.3,56.3,47.4,61.6,2,8.2,0.28,0.11,-2.2,31.1,34.4,0,6071.9,1,0
311000,5485.9,38.4,32.2,60.3,2,6.3,0.17,0.04,-0.5,31.0,33.7,0,5962.4,1,0
311100,4569.8,31.5,32.0,61.7,3,3.6,0.11,0.06,-2.8,30.2,29.1,1,4455.8,0,0
311200,4528.5,38.9,33.4,38.5,1,6.9,0.19,0.14,-4.3,30.8,33.7,0,5804.7,1,0
311300,3426.9,21.5,26.5,46.3,3,8.4,0.08,0.09,-2.3,30.5,30.0,0,4413.3,0,0
311400,3867.4,22.2,29.9,61.9,4,9.8,0.08,0.14,2.1,30.5,29.3,0,4653.4,0,0
311500,6652.8,85.2,70.2,89.8,3,17.4,0.51,0.22,-2.7,31.5,37.6,0,7922.3,2,0
311600,6045.2,44.4,41.7,81.6,3,7.5,0.11,0.11,-0.4,31.0,33.1,0,6084.2,1,0
311700,3902.2,31.0,43.2,52.7,3,9.2,0.05,0.11,5.4,30.4,29.9,0,4960.3,0,0
311800,4772.2,13.8,15.0,100.2,6,3.5,0.05,0.0,0.4,30.6,30.1,0,4397.0,0,0
311900,4895.5,39.0,43.0,53.9,2,7.5,0.2,0.1,1.4,30.6,30.0,1,4776.8,0,0
312000,4397.3,33.4,33.2,70.4,4,1.9,0.12,0.02,-1.9,30.5,29.8,0,4514.5,0,0
312100,3980.8,18.9,32.8,33.8,1,0.0,-0.0,0.0,5.9,30.4,30.1,0,4859.8,0,0
312200,4447.2,11.3,19.3,37.8,1,1.7,0.03,0.01,-0.9,30.3,30.1,1,4393.8,0,0
312300,4592.9,56.3,55.6,73.5,4,7.1,0.25,0.11,-0.1,30.8,33.5,0,6263.7,1,0
312400,3152.5,47.7,58.2,34.7,2,1.5,0.11,0.08,3.8,30.9,33.9,0,6469.4,1,0
312500,3861.3,48.9,42.7,32.8,1,8.3,0.25,0.12,0.0,30.9,33.6,0,6114.5,1,0
312600,3595.8,34.8,39.9,39.6,2,7.3,0.14,0.16,0.6,31.1,33.1,0,6106.7,1,0
312700,3332.0,12.5,24.3,53.3,4,0.5,0.06,0.06,-0.2,30.4,30.3,0,4483.0,0,0
312800,7427.5,68.2,59.4,118.8,4,8.8,0.35,0.13,-0.2,31.5,37.7,0,7904.6,2,0
312900,7800.9,94.7,89.2,85.8,2,25.2,0.32,0.37,1.4,31.3,38.0,0,8334.0,2,0
313000,7205.7,75.8,67.3,115.3,4,10.1,0.36,0.18,1.9,31.2,38.4,0,8092.8,2,0
313100,5139.9,80.1,68.4,56.5,2,20.1,0.38,0.37,-1.1,31.1,37.8,0,7970.7,2,0
313200,6654.5,79.4,60.1,106.5,4,16.9,0.37,0.2,-1.4,31.0,38.0,0,7857.4,2,0
313300,5861.7,43.0,32.9,79.1,3,5.4,0.23,0.08,-1.0,30.8,33.8,0,5949.3,1,0
313400,3559.6,30.9,21.5,57.0,4,5.2,0.14,0.09,-3.0,30.1,28.6,0,4323.2,0,0
313500,4742.3,55.4,51.0,99.6,6,3.1,0.22,0.1,-3.5,31.0,34.0,0,6055.2,1,0
313600,6446.3,44.7,42.6,119.3,5,9.2,0.19,0.1,1.2,30.7,33.4,1,6167.6,1,0
313700,4705.3,46.9,47.2,40.0,1,4.8,0.17,0.09,2.8,30.8,33.8,0,6294.4,1,0
313800,6195.0,26.5,36.3,114.6,5,1.3,0.1,0.04,2.7,30.8,33.2,1,6156.3,1,0
313900,3726.5,12.1,15.0,31.7,1,1.3,0.02,0.0,-5.5,30.5,29.4,0,4134.5,0,0
314000,2870.7,36.4,41.9,60.3,6,5.5,0.14,0.1,-0.1,30.4,29.3,0,4697.7,0,0
314100,6720.7,53.6,53.6,73.9,2,10.2,0.17,0.18,-2.3,31.0,37.5,0,7741.3,2,0
314200,5886.8,41.5,33.8,79.5,3,5.7,0.15,0.13,0.9,30.8,33.7,0,6044.2,1,0
314300,4624.5,42.9,43.3,39.3,1,5.4,0.21,0.13,-0.5,30.8,33.9,0,6095.2,1,0
314400,3483.0,24.7,23.8,38.3,2,4.1,0.18,0.08,2.0,30.2,30.1,0,4575.0,0,0
314500,2385.0,22.0,21.8,38.2,4,8.3,0.1,0.14,0.5,30.6,30.0,0,4482.5,0,0
314600,7190.1,59.6,49.0,133.0,5,1.4,0.37,0.0,-4.2,31.3,38.4,0,7597.0,2,0
314700,5948.9,49.5,39.9,95.2,4,9.5,0.27,0.16,-1.9,31.1,33.2,0,5992.4,1,0
314800,3610.9,49.6,49.1,57.8,4,1.0,0.21,0.02,0.5,30.7,34.0,0,6212.8,1,0
314900,4470.6,49.3,48.4,71.5,4,8.3,0.3,0.11,0.7,30.3,32.9,0,6213.3,1,0
315000,4627.7,47.4,33.5,50.9,2,3.0,0.2,0.07,-3.0,30.9,33.6,0,5866.5,1,0
315100,5011.2,37.2,34.5,42.6,1,11.4,0.19,0.2,-3.3,30.2,29.1,1,4464.0,0,0
315200,4754.2,57.5,55.5,40.4,1,6.5,0.27,0.12,0.6,30.8,34.4,0,6294.6,1,0
315300,5208.9,18.5,18.6,70.3,3,9.0,-0.04,0.16,-3.0,30.6,30.7,1,4287.7,0,0
315400,2571.1,28.0,21.8,28.3,2,11.7,0.12,0.17,-3.7,30.1,29.9,0,4296.5,0,0
315500,5854.6,29.1,32.3,49.8,1,16.9,0.21,0.23,-0.6,31.0,33.6,0,5959.9,1,0
315600,7006.2,53.8,43.9,77.1,2,0.2,0.24,0.02,-0.7,31.1,37.7,0,7694.5,2,0
315700,4922.2,29.2,24.8,54.1,2,3.4,0.11,0.01,-1.7,30.5,29.5,1,4421.1,0,0
315800,5678.6,59.6,53.7,105.1,5,4.4,0.31,0.14,-1.3,31.2,38.1,0,7787.6,2,0
315900,3323.9,12.0,24.1,36.6,2,5.0,-0.08,0.08,0.5,30.5,29.1,0,4513.2,0,0
316000,4224.7,13.2,15.6,57.0,3,9.5,0.09,0.15,-1.3,30.6,30.4,0,4329.1,0,0
316100,4434.1,27.0,33.3,70.9,4,6.1,0.09,0.13,0.7,30.1,29.1,0,4629.7,0,0
316200,3263.0,16.5,22.4,44.1,3,6.9,0.01,0.12,-0.5,30.2,28.6,0,4448.7,0,0
316300,5076.9,41.0,44.1,43.2,1,0.5,0.22,0.06,0.9,31.0,33.3,0,6170.4,1,0
316400,4986.5,16.4,24.4,67.3,3,7.9,0.08,0.16,2.7,30.5,29.6,1,4614.2,0,0
316500,4835.2,30.5,37.0,41.1,1,8.4,0.2,0.14,2.6,31.0,34.2,0,6160.5,1,0
316600,7680.1,50.4,54.4,103.7,3,28.7,0.24,0.44,3.7,31.6,38.5,0,8019.9,2,0
316700,4458.5,35.9,47.6,49.0,2,16.9,0.15,0.31,2.6,30.4,30.6,0,4887.6,0,0
316800,3361.8,60.7,53.1,53.8,4,11.0,0.3,0.15,1.1,30.9,33.7,0,6286.3,1,0
316900,3776.9,34.6,29.3,60.4,4,8.2,0.16,0.13,-0.6,30.5,30.4,0,4524.8,0,0
317000,3351.7,40.0,51.2,45.2,3,17.9,0.11,0.29,-0.5,30.9,34.5,0,6192.7,1,0
317100,4483.1,36.6,35.6,60.5,3,4.5,0.2,0.06,-1.7,30.6,30.5,0,4551.2,0,0
317200,3419.6,21.3,29.1,46.2,3,8.4,0.07,0.22,0.5,30.3,28.6,0,4572.2,0,0
317300,2601.8,35.6,43.3,48.1,5,0.6,0.19,0.06,2.2,30.1,29.4,0,4820.4,0,0
317400,3879.6,24.1,28.8,42.7,2,15.7,0.07,0.28,-1.3,30.8,29.8,0,4486.7,0,0
317500,4587.6,18.0,27.9,73.4,4,10.3,0.02,0.25,0.4,30.5,30.9,1,4552.6,0,0
317600,5464.8,34.6,36.9,87.4,4,3.5,0.16,0.09,-1.2,31.1,34.2,0,5989.2,1,0
317700,6419.9,74.6,72.3,86.7,3,15.9,0.34,0.27,1.0,30.9,37.7,0,8113.6,2,0
317800,6320.6,66.7,59.1,69.5,2,28.4,0.33,0.44,-0.9,31.2,37.7,0,7870.3,2,0
317900,5895.7,47.5,47.5,79.6,3,14.8,0.21,0.21,-1.3,30.8,33.7,0,6109.4,1,0
318000,2367.0,18.1,29.0,20.1,1,4.2,0.12,0.05,-1.2,30.5,29.5,0,4494.2,0,0
318100,4594.5,20.1,29.0,39.1,1,10.9,-0.02,0.18,1.8,30.7,30.3,0,4627.1,0,0
318200,3306.4,17.0,25.1,36.4,2,2.4,0.03,0.0,0.3,30.4,30.3,0,4513.3,0,0
318300,3688.0,10.1,15.0,40.6,2,10.0,0.04,0.12,-0.6,30.5,29.4,0,4354.3,0,0
318400,5326.4,39.2,40.8,71.9,3,7.2,0.18,0.15,1.2,31.0,33.1,0,6141.5,1,0
318500,4438.8,32.8,35.0,82.1,5,1.3,0.13,0.0,-0.5,30.9,33.7,0,5996.0,1,0
318600,3835.9,34.3,40.1,42.2,2,4.4,0.09,0.07,3.3,30.5,29.6,0,4830.8,0,0
318700,3292.5,11.2,15.3,60.9,5,11.2,-0.1,0.21,-1.9,30.6,30.1,0,4296.7,0,0
318800,6118.4,57.1,54.2,128.5,6,17.3,0.3,0.28,0.0,31.4,38.8,0,7852.3,2,0
318900,6272.7,51.2,49.1,131.7,6,0.9,0.24,0.0,-3.0,30.9,33.5,0,6053.1,1,0
319000,3181.1,37.4,33.9,58.8,5,1.7,0.22,0.05,-0.4,30.1,30.3,0,4590.6,0,0
319100,7428.4,70.4,57.8,100.3,3,12.4,0.24,0.17,-3.7,31.6,38.3,0,7727.0,2,0
319200,8011.4,55.2,53.3,68.1,1,19.3,0.2,0.35,2.4,31.0,37.1,1,7945.5,2,0
319300,4331.5,27.4,37.9,69.3,4,7.9,0.09,0.12,2.4,30.7,29.7,0,4764.1,0,0
319400,3823.9,20.7,33.4,61.2,4,10.7,-0.01,0.2,2.5,30.4,29.4,0,4711.2,0,0
319500,4071.9,58.9,61.9,75.3,5,1.6,0.24,0.03,0.6,31.1,34.4,0,6369.1,1,0
319600,5113.1,83.5,67.9,107.4,6,6.3,0.45,0.14,-1.7,31.5,37.8,0,7938.1,2,0
319700,6191.9,62.5,54.8,83.6,3,15.4,0.26,0.24,-1.5,31.1,37.9,0,7789.9,2,0
319800,2834.4,25.0,39.8,38.3,3,7.0,0.14,0.13,4.3,30.4,29.8,0,4872.0,0,0
319900,4154.2,28.1,41.1,45.7,2,16.1,0.06,0.24,4.1,30.5,30.2,0,4877.1,0,0
320000,1965.2,27.5,22.1,16.7,1,0.9,0.17,0.0,0.8,30.7,33.6,0,5902.0,1,0
320100,3983.9,59.9,50.8,53.8,3,7.1,0.25,0.13,-0.8,30.8,33.7,0,6173.9,1,0
320200,3516.1,17.8,32.7,56.3,4,7.8,0.12,0.15,3.9,30.4,29.6,0,4768.8,0,0
320300,9200.0,56.4,49.2,145.0,5,12.2,0.29,0.22,-1.2,31.3,37.6,1,7734.8,2,0
320400,5841.7,55.6,56.9,78.9,3,4.7,0.27,0.09,1.1,31.1,33.8,0,6330.5,1,0
320500,6226.4,75.3,77.7,115.2,5,20.4,0.29,0.33,3.9,31.5,38.1,0,8306.5,2,0
320600,6162.1,50.3,44.0,98.6,4,19.3,0.21,0.35,-1.6,31.5,37.3,0,7656.8,2,0
320700,3586.8,50.3,54.7,66.4,5,9.6,0.24,0.14,2.6,30.7,34.3,0,6372.7,1,0
320800,3796.7,38.4,47.8,41.8,2,16.6,0.18,0.24,1.8,30.2,29.1,0,4855.2,0,0
320900,7031.9,57.4,57.8,130.1,5,10.1,0.21,0.18,0.4,30.8,34.0,1,6312.2,1,0
321000,2826.4,39.7,33.1,45.2,4,10.4,0.26,0.16,-2.0,30.7,30.6,0,4508.5,0,0
321100,4455.0,43.5,39.5,49.0,2,13.0,0.21,0.19,-1.3,30.9,34.7,0,6015.3,1,0
321200,2838.4,38.4,41.1,31.2,2,8.9,0.19,0.17,1.2,30.5,30.3,0,4748.9,0,0
321300,4699.0,55.1,42.1,86.9,5,3.2,0.29,0.08,-3.1,30.9,33.2,0,5967.1,1,0
321400,3838.9,15.1,27.1,32.6,1,5.7,-0.02,0.1,0.8,30.1,29.9,0,4561.9,0,0
321500,4967.4,11.4,19.3,67.1,3,3.9,0.11,0.01,1.9,30.5,31.0,1,4514.7,0,0
321600,3219.2,16.4,27.3,43.5,3,10.2,0.13,0.23,3.0,30.5,30.7,0,4660.4,0,0
321700,4394.5,33.4,33.9,70.3,4,4.9,0.13,0.11,-3.0,30.5,30.0,0,4472.2,0,0
321800,4988.0,35.3,41.5,92.3,5,6.1,0.24,0.03,3.8,31.2,34.7,0,6268.2,1,0
321900,5319.4,60.6,62.6,71.8,3,5.9,0.28,0.05,4.7,30.5,34.0,0,6565.0,1,0
322000,5726.7,29.5,36.2,77.3,3,4.3,0.13,0.08,1.5,30.7,34.3,0,6103.5,1,0
322100,3153.3,14.2,15.3,66.2,6,10.3,0.05,0.19,-2.1,30.5,29.4,0,4289.0,0,0
322200,3208.1,34.7,41.5,51.3,4,9.8,0.13,0.14,-0.3,30.5,29.1,0,4684.1,0,0
322300,4918.2,33.8,32.4,91.0,5,6.4,0.25,0.11,0.4,30.7,29.6,1,4605.9,0,0
322400,3426.8,39.2,32.3,46.3,3,10.5,0.23,0.2,1.2,30.7,30.2,0,4640.8,0,0
322500,5982.5,62.8,61.5,65.8,2,16.4,0.29,0.29,0.6,31.2,37.5,0,7962.9,2,0
322600,4275.1,37.2,38.6,57.7,3,7.7,0.14,0.1,1.2,30.2,29.8,0,4717.7,0,0
322700,3372.3,20.2,22.4,54.0,4,5.2,0.06,0.15,0.3,30.4,29.1,0,4481.5,0,0
322800,3797.6,22.5,30.5,41.8,2,4.9,0.07,0.13,1.2,30.4,29.5,0,4618.2,0,0
322900,3884.5,24.1,28.5,42.7,2,4.6,0.05,0.1,-0.7,30.6,29.3,0,4513.2,0,0
323000,4245.4,47.6,42.0,36.1,1,6.3,0.24,0.08,-0.3,31.1,33.6,0,6089.0,1,0
323100,4456.0,37.2,40.9,60.2,3,9.6,0.23,0.19,-0.9,30.7,33.0,0,6048.8,1,0
323200,2745.2,28.0,44.0,50.8,5,4.5,0.16,0.05,5.3,30.3,29.8,0,4965.9,0,0
323300,3309.7,37.8,53.7,28.1,1,7.2,0.04,0.14,4.2,30.7,30.1,0,5032.0,0,0
323400,4615.9,17.7,24.8,73.9,4,12.7,0.07,0.22,1.9,30.4,30.2,1,4582.6,0,0
323500,3778.0,22.0,34.0,69.9,5,12.5,-0.04,0.23,3.8,30.4,30.7,0,4779.0,0,0
323600,3505.4,25.1,34.3,38.6,2,1.9,0.14,0.02,2.5,30.2,29.6,0,4723.7,0,0
323700,7280.8,81.3,71.4,116.5,4,31.1,0.38,0.53,1.0,31.0,37.6,0,8099.3,2,0
323800,4777.8,26.1,25.3,100.3,6,10.2,0.22,0.18,-3.3,31.4,33.7,0,5756.8,1,0
323900,4100.8,45.3,45.6,86.1,6,4.6,0.23,0.05,-0.2,30.9,34.3,0,6140.6,1,0
324000,4561.2,24.4,29.6,50.2,2,2.3,0.05,0.06,-0.3,30.4,30.2,1,4539.8,0,0
324100,4277.7,32.5,28.9,47.1,2,11.4,0.08,0.2,-2.3,30.2,29.9,0,4441.8,0,0
324200,4706.6,29.4,25.4,51.8,2,9.1,0.14,0.18,-3.2,30.9,34.9,0,5760.7,1,0
324300,7904.6,55.2,52.2,126.5,4,2.4,0.27,0.02,1.7,31.3,34.1,1,6304.9,1,0
324400,5197.4,52.6,48.8,83.2,4,7.5,0.22,0.12,1.3,30.8,33.9,0,6244.4,1,0
324500,3706.6,28.8,27.0,59.3,4,0.0,0.12,0.01,-2.4,30.5,29.9,0,4414.7,0,0
324600,5789.3,40.2,43.8,78.2,3,0.2,0.14,0.0,-1.4,30.8,34.0,0,6064.0,1,0
324700,4383.8,11.2,32.7,48.2,2,5.5,0.02,0.07,3.4,30.7,29.8,0,4745.5,0,0
324800,6991.6,54.2,52.9,111.9,4,1.4,0.22,0.0,-1.7,31.1,36.5,0,7758.3,2,0
324900,5595.5,49.0,46.6,75.5,3,14.5,0.2,0.24,0.9,31.2,34.3,0,6200.3,1,0
325000,6441.9,28.4,33.0,103.1,4,7.0,0.06,0.1,0.0,30.8,34.5,1,5997.2,1,0
325100,2190.0,28.3,26.2,29.6,3,4.7,0.22,0.06,1.8,30.6,30.8,0,4594.2,0,0
325200,4935.7,61.1,52.3,66.6,3,3.3,0.25,0.04,-1.6,30.5,34.1,0,6153.6,1,0
325300,3232.9,32.5,34.1,35.6,2,8.3,0.18,0.1,0.7,30.4,29.1,0,4641.9,0,0
325400,4306.1,25.4,38.2,47.4,2,5.5,0.08,0.07,0.9,30.6,30.4,0,4700.2,0,0
325500,4352.2,16.5,25.4,47.9,2,7.6,0.07,0.13,1.1,30.4,29.4,0,4553.0,0,0
325600,5666.9,33.1,36.3,48.2,1,15.6,0.14,0.24,0.7,31.2,34.6,0,6067.0,1,0
325700,4413.5,10.0,19.7,59.6,3,12.0,0.0,0.15,1.4,30.5,30.7,0,4497.6,0,0
325800,3024.3,35.9,46.5,25.7,1,17.5,0.13,0.31,6.0,30.5,29.3,0,5027.2,0,0
325900,7775.8,71.6,78.3,85.5,2,13.2,0.26,0.21,6.9,31.5,38.5,0,8449.7,2,0
326000,4677.2,10.2,15.0,74.8,4,9.3,0.12,0.15,-1.1,30.3,30.1,1,4330.6,0,0
326100,6005.9,40.4,32.9,81.1,3,6.2,0.18,0.07,-5.3,31.1,33.5,1,5757.1,1,0
326200,4646.1,39.2,48.7,74.3,4,13.1,0.19,0.19,2.0,30.6,30.3,0,4874.0,0,0
326300,3311.0,35.7,38.9,53.0,4,6.5,0.19,0.11,1.0,30.5,29.8,0,4710.8,0,0
326400,6242.3,44.1,47.5,99.9,4,12.3,0.22,0.14,3.2,30.9,32.9,0,6311.9,1,0
326500,2910.4,15.9,23.8,61.1,6,2.1,0.08,0.0,1.2,30.3,30.8,0,4540.2,0,0
326600,6049.9,60.2,61.1,51.4,1,6.3,0.21,0.12,0.6,30.8,34.4,0,6362.8,1,0
326700,5360.9,31.6,40.3,85.8,4,5.5,0.04,0.1,3.3,31.1,34.5,0,6232.5,1,0
326800,7034.6,30.1,36.7,145.0,6,13.1,0.03,0.19,3.7,30.8,35.0,0,6205.8,1,0
326900,4962.5,37.3,35.9,91.8,5,2.0,0.12,0.02,-3.0,30.9,34.3,0,5897.0,1,0
327000,4246.0,13.5,15.0,46.7,2,4.7,0.08,0.06,-1.5,31.1,30.6,0,4310.6,0,0
327100,4226.8,14.6,20.4,57.1,3,6.0,0.19,0.06,0.2,30.8,30.6,0,4455.8,0,0
327200,5796.6,40.6,42.7,63.8,2,2.4,0.27,0.03,0.7,30.9,33.9,0,6145.8,1,0
327300,3235.1,27.0,26.9,51.8,4,5.5,0.19,0.08,-0.1,30.6,34.0,0,5919.5,1,0
327400,6349.8,80.2,65.9,101.6,4,28.4,0.33,0.48,1.6,31.5,38.2,0,8061.7,2,0
327500,5847.9,87.6,82.9,78.9,3,16.4,0.46,0.23,3.0,31.4,38.7,0,8329.3,2,0
327600,7179.2,83.0,72.2,96.9,3,32.2,0.4,0.58,4.8,31.5,38.0,0,8282.1,2,0
327700,3396.9,41.0,40.5,54.4,4,6.3,0.12,0.07,1.9,30.9,33.6,0,6173.8,1,0
327800,3752.8,25.0,28.9,50.7,3,4.2,0.19,0.08,-1.6,30.6,30.5,0,4473.7,0,0
327900,4846.5,47.1,47.3,89.7,5,4.6,0.18,0.08,0.1,31.0,34.9,0,6173.0,1,0
328000,4763.4,29.8,32.3,76.2,4,5.5,0.22,0.17,0.3,31.3,34.3,0,6001.7,1,0
328100,3376.2,28.9,31.3,28.7,1,6.5,0.16,0.13,1.8,30.5,29.6,0,4656.4,0,0
328200,7152.3,64.2,59.1,114.4,4,23.6,0.27,0.4,1.5,31.5,39.2,0,7975.4,2,0
328300,4738.2,82.1,84.0,52.1,2,14.3,0.3,0.27,5.6,31.3,38.5,0,8461.5,2,0
328400,5092.5,46.0,42.8,81.5,4,5.0,0.23,0.08,-0.7,30.6,34.1,0,6084.1,1,0
328500,3245.6,11.3,16.2,68.2,6,8.0,0.1,0.12,1.5,30.9,30.5,0,4459.8,0,0
328600,3623.9,29.3,40.0,67.0,5,4.7,0.12,0.09,6.4,30.4,30.0,0,4967.0,0,0
328700,6947.5,73.6,61.8,93.8,3,37.2,0.41,0.56,-1.0,31.3,37.2,0,7897.8,2,0
328800,6949.8,59.8,57.9,76.4,2,18.3,0.27,0.29,0.9,31.6,38.6,0,7933.5,2,0
328900,3742.9,34.9,33.3,41.2,2,7.0,0.14,0.14,-1.9,30.5,30.7,0,4515.5,0,0
329000,4303.4,32.1,30.3,58.1,3,4.2,0.13,0.03,0.7,30.9,30.9,0,4595.7,0,0
329100,6546.9,51.4,51.3,72.0,2,10.4,0.25,0.17,-1.5,31.2,38.2,0,7750.4,2,0
329200,4049.2,32.6,37.1,54.7,3,12.4,0.12,0.2,3.1,30.2,30.5,0,4785.3,0,0
329300,5101.0,27.5,34.0,43.4,1,4.1,0.08,0.06,0.9,30.8,34.3,0,6046.8,1,0
329400,5984.5,56.8,45.5,80.8,3,5.8,0.2,0.11,-1.8,31.5,39.0,0,7663.4,2,0
329500,3658.2,13.6,34.8,40.2,2,9.8,0.03,0.12,2.6,30.5,30.1,0,4734.4,0,0
329600,7599.4,62.8,64.1,145.0,6,7.9,0.26,0.1,0.9,31.0,34.1,0,6412.2,1,0
329700,4002.4,17.2,25.0,64.0,4,7.0,-0.01,0.1,2.9,30.4,30.0,0,4629.2,0,0
329800,2962.1,27.2,26.5,40.0,3,16.1,0.1,0.22,-2.4,30.0,30.3,0,4411.0,0,0
329900,7005.5,54.9,49.6,59.5,1,2.8,0.26,0.08,1.4,31.4,38.7,0,7859.3,2,0
330000,3175.7,31.8,36.8,42.9,3,6.7,0.15,0.09,2.4,30.7,31.1,0,4751.0,0,0
330100,6308.0,74.3,66.4,69.4,2,20.6,0.38,0.39,-0.6,31.4,38.1,0,7971.5,2,0
330200,5167.9,55.9,50.5,69.8,3,8.9,0.27,0.13,-2.6,30.8,34.0,0,6087.1,1,0
330300,4403.3,15.5,17.4,81.5,5,1.0,0.02,0.0,0.4,30.5,29.3,0,4426.6,0,0
330400,4483.6,11.2,21.9,71.7,4,12.4,0.05,0.23,3.6,30.5,30.1,0,4623.0,0,0
330500,3901.0,32.4,44.0,62.4,4,0.4,0.08,0.0,3.3,30.5,29.7,0,4877.1,0,0
330600,4181.1,39.4,43.8,56.4,3,9.1,0.14,0.06,-0.6,30.8,31.5,0,4700.4,0,0
330700,3449.0,33.4,27.0,63.8,5,4.1,0.13,0.08,-2.7,30.2,30.4,0,4402.7,0,0
330800,4394.4,35.8,39.7,81.3,5,15.1,0.13,0.3,-0.6,30.4,29.5,0,4649.8,0,0
330900,5450.8,30.3,26.6,73.6,3,8.5,0.19,0.09,-0.7,31.0,34.2,0,5889.0,1,0
331000,3989.8,57.4,54.7,53.9,3,4.9,0.29,0.09,1.6,30.8,34.5,0,6329.6,1,0
